timestamp,event
2025-08-24 21:29:45,FATIGUE_ALERT
2025-08-24 21:29:45,FATIGUE_ALERT
2025-08-24 21:29:45,FATIGUE_ALERT
2025-08-24 21:29:45,FATIGUE_ALERT
2025-08-24 21:29:45,FATIGUE_ALERT
2025-08-24 21:29:46,FATIGUE_ALERT
2025-08-24 21:29:46,FATIGUE_ALERT
2025-08-24 21:29:46,FATIGUE_ALERT
2025-08-24 21:29:46,FATIGUE_ALERT
2025-08-24 21:29:47,FATIGUE_ALERT
2025-08-24 21:29:47,FATIGUE_ALERT
2025-08-24 21:29:47,FATIGUE_ALERT
2025-08-24 21:29:47,FATIGUE_ALERT
2025-08-24 21:29:47,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:48,FATIGUE_ALERT
2025-08-24 21:29:49,FATIGUE_ALERT
2025-08-24 21:29:49,FATIGUE_ALERT
2025-08-24 21:29:49,FATIGUE_ALERT
2025-08-24 21:29:49,FATIGUE_ALERT
2025-08-24 21:29:49,FATIGUE_ALERT
2025-08-24 21:29:50,FATIGUE_ALERT
2025-08-24 21:29:50,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:12,FATIGUE_ALERT
2025-08-24 21:30:13,FATIGUE_ALERT
2025-08-24 21:30:13,FATIGUE_ALERT
2025-08-24 21:30:13,FATIGUE_ALERT
2025-08-24 21:30:13,FATIGUE_ALERT
2025-08-24 21:30:13,FATIGUE_ALERT
2025-08-24 21:30:58,FATIGUE_ALERT
2025-08-24 21:30:58,FATIGUE_ALERT
2025-08-24 21:30:58,FATIGUE_ALERT
2025-08-24 21:30:58,FATIGUE_ALERT
2025-08-24 21:30:58,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:01,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:02,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:04,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:05,FATIGUE_ALERT
2025-08-24 21:31:06,FATIGUE_ALERT
2025-08-24 21:31:06,FATIGUE_ALERT
2025-08-24 21:31:06,FATIGUE_ALERT
2025-08-24 21:31:06,FATIGUE_ALERT
2025-08-24 21:31:06,FATIGUE_ALERT
2025-08-24 21:31:06,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:10,FATIGUE_ALERT
2025-08-24 21:31:21,FATIGUE_ALERT
2025-08-24 21:31:21,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:22,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:24,FATIGUE_ALERT
2025-08-24 21:31:25,FATIGUE_ALERT
2025-08-24 21:31:25,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:26,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:27,FATIGUE_ALERT
2025-08-24 21:31:30,FATIGUE_ALERT
2025-08-24 21:31:30,FATIGUE_ALERT
2025-08-24 21:31:30,FATIGUE_ALERT
2025-08-24 21:31:31,FATIGUE_ALERT
2025-08-24 21:31:49,FATIGUE_ALERT
